"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Norway","Afghanistan","2005","4052","","4052",""
"Norway","Albania","2005","46","","46",""
"Norway","Algeria","2005","122","","122",""
"Norway","Angola","2005","127","","127",""
"Norway","Armenia","2005","70","","70",""
"Norway","Azerbaijan","2005","72","","72",""
"Norway","Bangladesh","2005","21","","21",""
"Norway","Belarus","2005","49","","49",""
"Norway","Belgium","2005","3","","3",""
"Norway","Benin","2005","5","","5",""
"Norway","Bhutan","2005","13","","13",""
"Norway","Bosnia and Herzegovina","2005","1898","","1898",""
"Norway","Brunei Darussalam","2005","1","","1",""
"Norway","Bulgaria","2005","8","","8",""
"Norway","Burundi","2005","684","","684",""
"Norway","Cabo Verde","2005","1","","1",""
"Norway","Cambodia","2005","57","","57",""
"Norway","Cameroon","2005","36","","36",""
"Norway","Chad","2005","9","","9",""
"Norway","Chile","2005","2","","2",""
"Norway","China","2005","220","","220",""
"Norway","Colombia","2005","220","","220",""
"Norway","Congo","2005","169","","169",""
"Norway","Côte d'Ivoire","2005","16","","16",""
"Norway","Croatia","2005","1362","","1362",""
"Norway","Dem. People's Rep. of Korea","2005","4","","4",""
"Norway","Dem. Rep. of the Congo","2005","774","","774",""
"Norway","Ecuador","2005","3","","3",""
"Norway","Egypt","2005","15","","15",""
"Norway","El Salvador","2005","71","","71",""
"Norway","Eritrea","2005","459","","459",""
"Norway","Estonia","2005","1","","1",""
"Norway","Ethiopia","2005","999","","999",""
"Norway","Fiji","2005","1","","1",""
"Norway","Gambia","2005","1","","1",""
"Norway","Georgia","2005","49","","49",""
"Norway","Germany","2005","1","","1",""
"Norway","Ghana","2005","9","","9",""
"Norway","Guatemala","2005","1","","1",""
"Norway","Guinea","2005","8","","8",""
"Norway","Haiti","2005","1","","1",""
"Norway","Hungary","2005","1","","1",""
"Norway","India","2005","35","","35",""
"Norway","Indonesia","2005","164","","164",""
"Norway","Iraq","2005","8459","","8459",""
"Norway","Islamic Rep. of Iran","2005","3451","","3451",""
"Norway","Jordan","2005","11","","11",""
"Norway","Kazakhstan","2005","76","","76",""
"Norway","Kenya","2005","26","","26",""
"Norway","Kyrgyzstan","2005","10","","10",""
"Norway","Lao People's Dem. Rep.","2005","2","","2",""
"Norway","Lebanon","2005","39","","39",""
"Norway","Liberia","2005","857","","857",""
"Norway","Libya","2005","77","","77",""
"Norway","Lithuania","2005","1","","1",""
"Norway","Macao SAR, China","2005","8","","8",""
"Norway","Malawi","2005","8","","8",""
"Norway","Malaysia","2005","7","","7",""
"Norway","Mauritania","2005","1","","1",""
"Norway","Mongolia","2005","6","","6",""
"Norway","Morocco","2005","7","","7",""
"Norway","Mozambique","2005","2","","2",""
"Norway","Myanmar","2005","743","","743",""
"Norway","Namibia","2005","2","","2",""
"Norway","Nepal","2005","16","","16",""
"Norway","Netherlands","2005","1","","1",""
"Norway","Niger","2005","22","","22",""
"Norway","Nigeria","2005","18","","18",""
"Norway","Pakistan","2005","275","","275",""
"Norway","Peru","2005","15","","15",""
"Norway","Philippines","2005","1","","1",""
"Norway","Rep. of Korea","2005","1","","1",""
"Norway","Rep. of Moldova","2005","30","","30",""
"Norway","Romania","2005","13","","13",""
"Norway","Russian Federation","2005","2694","","2694",""
"Norway","Rwanda","2005","408","","408",""
"Norway","Saudi Arabia","2005","1","","1",""
"Norway","Senegal","2005","1","","1",""
"Norway","Serbia (and Kosovo: S/RES/1244 (1999))","2005","3438","","3438",""
"Norway","Sierra Leone","2005","118","","118",""
"Norway","Slovakia","2005","15","","15",""
"Norway","Somalia","2005","6437","","6437",""
"Norway","Sri Lanka","2005","704","","704",""
"Norway","State of Palestine","2005","10","","10",""
"Norway","Stateless","2005","569","","569",""
"Norway","Sudan","2005","516","","516",""
"Norway","Syrian Arab Rep.","2005","144","","144",""
"Norway","Tajikistan","2005","32","","32",""
"Norway","Thailand","2005","8","","8",""
"Norway","The former Yugoslav Rep. of Macedonia","2005","6","","6",""
"Norway","Togo","2005","27","","27",""
"Norway","Tunisia","2005","23","","23",""
"Norway","Turkey","2005","173","","173",""
"Norway","Turkmenistan","2005","20","","20",""
"Norway","Uganda","2005","43","","43",""
"Norway","Ukraine","2005","74","","74",""
"Norway","United Rep. of Tanzania","2005","5","","5",""
"Norway","Uzbekistan","2005","67","","67",""
"Norway","Various","2005","1396","","1396",""
"Norway","Viet Nam","2005","10","","10",""
"Norway","Yemen","2005","22","","22",""
"Norway","Zambia","2005","18","","18",""
"Norway","Zimbabwe","2005","10","","10",""
"Oman","Syrian Arab Rep.","2005","7","7","7","7"
"Pakistan","Afghanistan","2005","1084208","1084208","1084208","1084208"
"Pakistan","Algeria","2005","30","30","30","30"
"Pakistan","China","2005","1","1","1","1"
"Pakistan","Ghana","2005","1","1","1","1"
"Pakistan","Iraq","2005","84","84","84","84"
"Pakistan","Islamic Rep. of Iran","2005","49","49","49","49"
"Pakistan","Myanmar","2005","25","25","25","25"
"Pakistan","Russian Federation","2005","8","8","8","8"
"Pakistan","Rwanda","2005","2","2","2","2"
"Pakistan","Somalia","2005","255","255","255","255"
"Pakistan","State of Palestine","2005","9","9","9","9"
"Pakistan","Sudan","2005","1","1","1","1"
"Pakistan","Syrian Arab Rep.","2005","8","8","8","8"
"Pakistan","Turkey","2005","4","4","4","4"
"Pakistan","Uganda","2005","1","1","1","1"
"Pakistan","Uzbekistan","2005","8","8","8","8"
"Panama","Argentina","2005","1","1","1","1"
"Panama","Bosnia and Herzegovina","2005","1","1","1","1"
"Panama","Cameroon","2005","4","4","4","4"
"Panama","Chad","2005","2","2","2","2"
"Panama","Colombia","2005","1137","1103","1137","1103"
"Panama","Croatia","2005","3","3","3","3"
"Panama","Cuba","2005","83","69","83","69"
"Panama","El Salvador","2005","269","231","269","231"
"Panama","Ethiopia","2005","2","2","2","2"
"Panama","Guatemala","2005","2","2","2","2"
"Panama","Haiti","2005","7","7","7","7"
"Panama","Honduras","2005","1","1","1","1"
"Panama","Islamic Rep. of Iran","2005","3","3","3","3"
"Panama","Liberia","2005","3","3","3","3"
"Panama","Nicaragua","2005","170","136","170","136"
"Panama","Nigeria","2005","10","6","10","6"
"Panama","Peru","2005","21","17","21","17"
"Panama","Rep. of Moldova","2005","1","1","1","1"
"Panama","Romania","2005","2","2","2","2"
"Panama","Russian Federation","2005","2","2","2","2"
"Panama","Serbia (and Kosovo: S/RES/1244 (1999))","2005","2","2","2","2"
"Panama","Sierra Leone","2005","1","1","1","1"
"Panama","Ukraine","2005","2","2","2","2"
"Panama","United States","2005","1","1","1","1"
"Papua New Guinea","Egypt","2005","3","3","3","3"
"Papua New Guinea","Indonesia","2005","9991","2491","9991","2491"
"Papua New Guinea","Jordan","2005","1","1","1","1"
"Papua New Guinea","Russian Federation","2005","3","3","3","3"
"Papua New Guinea","State of Palestine","2005","1","1","1","1"
"Paraguay","Colombia","2005","4","4","4","4"
"Paraguay","Congo","2005","1","1","1","1"
"Paraguay","Cuba","2005","27","27","27","27"
"Paraguay","Germany","2005","1","1","1","1"
"Paraguay","Iraq","2005","1","1","1","1"
"Paraguay","Islamic Rep. of Iran","2005","1","1","1","1"
"Paraguay","Russian Federation","2005","8","8","8","8"
"Paraguay","Sierra Leone","2005","1","1","1","1"
"Paraguay","Viet Nam","2005","6","6","6","6"
"Peru","Armenia","2005","1","","1",""
"Peru","Bosnia and Herzegovina","2005","6","","6",""
"Peru","Bulgaria","2005","4","","4",""
"Peru","China","2005","2","","2",""
"Peru","Colombia","2005","118","40","118","40"
"Peru","Cuba","2005","504","22","504","22"
"Peru","Czech Rep.","2005","3","1","3","1"
"Peru","Ecuador","2005","2","","2",""
"Peru","Georgia","2005","2","","2",""
"Peru","Hungary","2005","6","","6",""
"Peru","Iraq","2005","13","6","13","6"
"Peru","Islamic Rep. of Iran","2005","34","1","34","1"
"Peru","Jordan","2005","1","","1",""
"Peru","Lithuania","2005","1","1","1","1"
"Peru","Poland","2005","4","","4",""
"Peru","Romania","2005","1","","1",""
"Peru","Russian Federation","2005","19","4","19","4"
"Peru","Serbia (and Kosovo: S/RES/1244 (1999))","2005","110","12","110","12"
"Peru","Somalia","2005","1","1","1","1"
"Peru","State of Palestine","2005","10","7","10","7"
"Peru","Stateless","2005","1","","1",""
"Peru","Ukraine","2005","2","1","2","1"
"Peru","United Rep. of Tanzania","2005","1","1","1","1"
"Peru","Venezuela (Bolivarian Republic of)","2005","1","","1",""
"Peru","Viet Nam","2005","1","","1",""
"Philippines","China","2005","1","","1",""
"Philippines","Dem. Rep. of the Congo","2005","1","","1",""
"Philippines","Ethiopia","2005","2","","2",""
"Philippines","Indonesia","2005","4","","4",""
"Philippines","Iraq","2005","24","","24",""
"Philippines","Islamic Rep. of Iran","2005","19","3","19","3"
"Philippines","Liberia","2005","1","","1",""
"Philippines","Myanmar","2005","1","","1",""
"Philippines","Niger","2005","1","","1",""
"Philippines","Rwanda","2005","5","","5",""
"Philippines","Somalia","2005","5","","5",""
"Philippines","Sri Lanka","2005","9","","9",""
"Philippines","State of Palestine","2005","15","","15",""
"Philippines","Stateless","2005","3","","3",""
"Philippines","Sudan","2005","1","","1",""
"Philippines","Turkey","2005","1","","1",""
"Philippines","Viet Nam","2005","3","","3",""
"Poland","Afghanistan","2005","87","","87",""
"Poland","Albania","2005","1","","1",""
"Poland","Algeria","2005","6","","6",""
"Poland","Angola","2005","2","","2",""
"Poland","Armenia","2005","16","","16",""
"Poland","Azerbaijan","2005","3","","3",""
"Poland","Belarus","2005","98","","98",""
"Poland","Bhutan","2005","4","","4",""
"Poland","Bosnia and Herzegovina","2005","16","","16",""
"Poland","Bulgaria","2005","2","","2",""
"Poland","Cambodia","2005","1","","1",""
"Poland","Cameroon","2005","15","","15",""
"Poland","China","2005","4","","4",""
"Poland","Congo","2005","9","","9",""
"Poland","Côte d'Ivoire","2005","1","","1",""
"Poland","Cuba","2005","3","","3",""
"Poland","Dem. Rep. of the Congo","2005","8","","8",""
"Poland","Egypt","2005","1","","1",""
"Poland","Eritrea","2005","1","","1",""
"Poland","Ethiopia","2005","13","","13",""
"Poland","Georgia","2005","24","","24",""
"Poland","Guinea","2005","1","","1",""
"Poland","Guinea-Bissau","2005","1","","1",""
"Poland","India","2005","2","","2",""
"Poland","Iraq","2005","47","","47",""
"Poland","Islamic Rep. of Iran","2005","9","","9",""
"Poland","Jordan","2005","2","","2",""
"Poland","Kazakhstan","2005","1","","1",""
"Poland","Kenya","2005","1","","1",""
"Poland","Lao People's Dem. Rep.","2005","4","","4",""
"Poland","Lebanon","2005","4","","4",""
"Poland","Liberia","2005","15","","15",""
"Poland","Mongolia","2005","3","","3",""
"Poland","Morocco","2005","2","","2",""
"Poland","Myanmar","2005","2","","2",""
"Poland","Nepal","2005","2","","2",""
"Poland","Nigeria","2005","11","","11",""
"Poland","Pakistan","2005","21","","21",""
"Poland","Rep. of Moldova","2005","1","","1",""
"Poland","Romania","2005","8","","8",""
"Poland","Russian Federation","2005","3785","","3785",""
"Poland","Rwanda","2005","7","","7",""
"Poland","Senegal","2005","2","","2",""
"Poland","Serbia (and Kosovo: S/RES/1244 (1999))","2005","16","","16",""
"Poland","Sierra Leone","2005","5","","5",""
"Poland","Somalia","2005","157","","157",""
"Poland","Sri Lanka","2005","62","","62",""
"Poland","State of Palestine","2005","5","","5",""
"Poland","Stateless","2005","27","","27",""
"Poland","Sudan","2005","27","","27",""
"Poland","Syrian Arab Rep.","2005","6","","6",""
"Poland","Tajikistan","2005","1","","1",""
"Poland","Togo","2005","2","","2",""
"Poland","Tunisia","2005","1","","1",""
"Poland","Turkey","2005","30","","30",""
"Poland","Ukraine","2005","10","","10",""
"Poland","Uzbekistan","2005","2","","2",""
"Poland","Various","2005","1","","1",""
"Poland","Viet Nam","2005","3","","3",""
"Poland","Zimbabwe","2005","3","","3",""
"Portugal","Afghanistan","2005","5","","5",""
"Portugal","Algeria","2005","5","","5",""
"Portugal","Angola","2005","15","","15",""
"Portugal","Argentina","2005","2","","2",""
"Portugal","Armenia","2005","5","","5",""
"Portugal","Belarus","2005","7","","7",""
"Portugal","Bosnia and Herzegovina","2005","2","","2",""
"Portugal","Colombia","2005","18","","18",""
"Portugal","Cuba","2005","14","","14",""
"Portugal","Dem. Rep. of the Congo","2005","15","","15",""
"Portugal","Egypt","2005","1","","1",""
"Portugal","Gambia","2005","1","","1",""
"Portugal","Guinea","2005","3","","3",""
"Portugal","Guinea-Bissau","2005","14","","14",""
"Portugal","India","2005","1","","1",""
"Portugal","Indonesia","2005","1","","1",""
"Portugal","Iraq","2005","4","","4",""
"Portugal","Islamic Rep. of Iran","2005","1","","1",""
"Portugal","Kazakhstan","2005","4","","4",""
"Portugal","Liberia","2005","22","","22",""
"Portugal","Mongolia","2005","6","","6",""
"Portugal","Mozambique","2005","1","","1",""
"Portugal","Myanmar","2005","3","","3",""
"Portugal","Nigeria","2005","3","","3",""
"Portugal","Romania","2005","1","","1",""
"Portugal","Russian Federation","2005","1","","1",""
"Portugal","Rwanda","2005","15","","15",""
"Portugal","Sao Tome and Principe","2005","1","","1",""
"Portugal","Serbia (and Kosovo: S/RES/1244 (1999))","2005","1","","1",""
"Portugal","Sierra Leone","2005","114","","114",""
"Portugal","Sri Lanka","2005","1","","1",""
"Portugal","Sudan","2005","5","","5",""
"Portugal","Uzbekistan","2005","2","","2",""
"Portugal","Various","2005","65","","65",""
"Portugal","Zimbabwe","2005","4","","4",""
"Qatar","Afghanistan","2005","40","40","40","40"
"Qatar","Iraq","2005","6","6","6","6"
"Rep. of Korea","Afghanistan","2005","2","2","2","2"
"Rep. of Korea","Algeria","2005","4","4","4","4"
"Rep. of Korea","Bangladesh","2005","12","12","12","12"
"Rep. of Korea","Burundi","2005","1","1","1","1"
"Rep. of Korea","Cameroon","2005","4","4","4","4"
"Rep. of Korea","China","2005","1","","1",""
"Rep. of Korea","Côte d'Ivoire","2005","2","2","2","2"
"Rep. of Korea","Dem. Rep. of the Congo","2005","13","13","13","13"
"Rep. of Korea","Eritrea","2005","1","1","1","1"
"Rep. of Korea","Ethiopia","2005","7","7","7","7"
"Rep. of Korea","Iraq","2005","3","2","3","2"
"Rep. of Korea","Islamic Rep. of Iran","2005","3","3","3","3"
"Rep. of Korea","Myanmar","2005","9","9","9","9"
"Rep. of Korea","Pakistan","2005","1","1","1","1"
"Rep. of Korea","Russian Federation","2005","1","1","1","1"
"Rep. of Korea","Rwanda","2005","2","2","2","2"
"Rep. of Korea","Somalia","2005","2","2","2","2"
"Rep. of Korea","Uganda","2005","1","1","1","1"
"Rep. of Moldova","Afghanistan","2005","8","8","8","8"
"Rep. of Moldova","Armenia","2005","4","4","4","4"
"Rep. of Moldova","Egypt","2005","1","1","1","1"
"Rep. of Moldova","Eritrea","2005","2","2","2","2"
"Rep. of Moldova","Georgia","2005","2","2","2","2"
"Rep. of Moldova","Iraq","2005","7","7","7","7"
"Rep. of Moldova","Islamic Rep. of Iran","2005","1","1","1","1"
"Rep. of Moldova","Jordan","2005","6","6","6","6"
"Rep. of Moldova","Kyrgyzstan","2005","4","4","4","4"
"Rep. of Moldova","Russian Federation","2005","28","28","28","28"
"Rep. of Moldova","Sierra Leone","2005","1","1","1","1"
"Rep. of Moldova","Somalia","2005","1","1","1","1"
"Rep. of Moldova","State of Palestine","2005","7","7","7","7"
"Rep. of Moldova","Sudan","2005","3","3","3","3"
"Rep. of Moldova","Syrian Arab Rep.","2005","8","8","8","8"
"Rep. of Moldova","Turkey","2005","1","1","1","1"
"Romania","Afghanistan","2005","280","13","280","13"
"Romania","Albania","2005","8","1","8","1"
"Romania","Algeria","2005","2","3","2","3"
"Romania","Angola","2005","2","","2",""
"Romania","Armenia","2005","1","1","1","1"
"Romania","Azerbaijan","2005","4","","4",""
"Romania","Bosnia and Herzegovina","2005","5","2","5","2"
"Romania","Burundi","2005","1","","1",""
"Romania","Cameroon","2005","3","4","3","4"
"Romania","China","2005","1","","1",""
"Romania","Congo","2005","53","18","53","18"
"Romania","Dem. Rep. of the Congo","2005","22","4","22","4"
"Romania","Djibouti","2005","1","","1",""
"Romania","Egypt","2005","10","3","10","3"
"Romania","Ethiopia","2005","4","2","4","2"
"Romania","Georgia","2005","1","1","1","1"
"Romania","Ghana","2005","1","","1",""
"Romania","Guinea","2005","1","2","1","2"
"Romania","Iraq","2005","448","93","448","93"
"Romania","Islamic Rep. of Iran","2005","125","26","125","26"
"Romania","Israel","2005","1","","1",""
"Romania","Jordan","2005","2","","2",""
"Romania","Lebanon","2005","5","","5",""
"Romania","Liberia","2005","4","2","4","2"
"Romania","Libya","2005","1","","1",""
"Romania","Morocco","2005","1","","1",""
"Romania","Niger","2005","1","","1",""
"Romania","Nigeria","2005","2","1","2","1"
"Romania","Pakistan","2005","5","1","5","1"
"Romania","Russian Federation","2005","3","","3",""
"Romania","Rwanda","2005","10","","10",""
"Romania","Senegal","2005","3","","3",""
"Romania","Serbia (and Kosovo: S/RES/1244 (1999))","2005","390","8","390","8"
"Romania","Sierra Leone","2005","14","5","14","5"
"Romania","Somalia","2005","109","6","109","6"
"Romania","South Africa","2005","1","","1",""
"Romania","Sri Lanka","2005","1","","1",""
"Romania","State of Palestine","2005","34","13","34","13"
"Romania","Sudan","2005","17","9","17","9"
"Romania","Syrian Arab Rep.","2005","24","6","24","6"
"Romania","The former Yugoslav Rep. of Macedonia","2005","1","","1",""
"Romania","Tunisia","2005","2","","2",""
"Romania","Turkey","2005","65","12","65","12"
"Romania","Uzbekistan","2005","365","365","365","365"
"Romania","Various","2005","21","","21",""
"Romania","Yemen","2005","1","","1",""
"Russian Federation","Afghanistan","2005","1294","1294","1294","1294"
"Russian Federation","Algeria","2005","1","1","1","1"
