"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Viet Nam","Cambodia","2004","2360","","2360",""
"Yemen","Algeria","2004","5","5","5","5"
"Yemen","Angola","2004","2","2","2","2"
"Yemen","Burundi","2004","3","3","3","3"
"Yemen","Eritrea","2004","101","101","101","101"
"Yemen","Ethiopia","2004","1990","1990","1990","1990"
"Yemen","Iraq","2004","219","219","219","219"
"Yemen","Jordan","2004","1","1","1","1"
"Yemen","Libya","2004","1","1","1","1"
"Yemen","Somalia","2004","63511","63511","63511","63511"
"Yemen","State of Palestine","2004","440","440","440","440"
"Yemen","Stateless","2004","1","1","1","1"
"Yemen","Sudan","2004","56","56","56","56"
"Yemen","Syrian Arab Rep.","2004","25","25","25","25"
"Yemen","Uganda","2004","1","1","1","1"
"Yemen","Uzbekistan","2004","1","1","1","1"
"Yemen","Viet Nam","2004","27","27","27","27"
"Zambia","Angola","2004","88842","39763","88842","39763"
"Zambia","Burundi","2004","1839","785","1839","785"
"Zambia","Dem. Rep. of the Congo","2004","66248","49565","66248","49565"
"Zambia","Rwanda","2004","5791","3772","5791","3772"
"Zambia","Somalia","2004","1675","1","1675","1"
"Zambia","Various","2004","9512","90","9512","90"
"Zimbabwe","Afghanistan","2004","22","22","22","22"
"Zimbabwe","Angola","2004","212","212","212","212"
"Zimbabwe","Armenia","2004","4","4","4","4"
"Zimbabwe","Bangladesh","2004","6","6","6","6"
"Zimbabwe","Bosnia and Herzegovina","2004","9","9","9","9"
"Zimbabwe","Burundi","2004","1048","1048","1048","1048"
"Zimbabwe","Cameroon","2004","15","15","15","15"
"Zimbabwe","Central African Rep.","2004","1","1","1","1"
"Zimbabwe","Chad","2004","3","3","3","3"
"Zimbabwe","China","2004","1","1","1","1"
"Zimbabwe","Comoros","2004","1","1","1","1"
"Zimbabwe","Congo","2004","40","40","40","40"
"Zimbabwe","Côte d'Ivoire","2004","6","6","6","6"
"Zimbabwe","Cuba","2004","6","6","6","6"
"Zimbabwe","Dem. Rep. of the Congo","2004","3614","3614","3614","3614"
"Zimbabwe","Eritrea","2004","44","44","44","44"
"Zimbabwe","Ethiopia","2004","152","152","152","152"
"Zimbabwe","Ghana","2004","17","17","17","17"
"Zimbabwe","Guinea","2004","3","3","3","3"
"Zimbabwe","Guinea-Bissau","2004","1","1","1","1"
